station,day,max_temp_f,min_temp_f,min_feel,max_feel,avg_feel,climo_high_f,climo_low_f,Month,Year,Day,MonthDay
BOS,2013-07-19,99,78,78.8,105.852806,95.06691,82.5,66.5,07,2013,19,07-19
BOS,2013-07-20,96.8,79,81.45611,104.382,92.46904,82.5,66.5,07,2013,20,07-20
BOS,2013-07-21,79,68,69.8,80.2385,74.207306,82.5,66.5,07,2013,21,07-21
BOS,2013-07-22,76,68,69.08,75.2,71.41284,82.5,66.6,07,2013,22,07-22
BOS,2013-07-23,82,68,68,85.80902,73.36416,82.4,66.6,07,2013,23,07-23
BOS,2013-07-24,88,66,69.08,90.30769,79.70014,82.4,66.6,07,2013,24,07-24
BOS,2013-07-25,66.9,60,60.08,66.92,62.55431,82.4,66.6,07,2013,25,07-25
BOS,2013-07-26,72,62,62.06,72,66.28021,82.3,66.6,07,2013,26,07-26
BOS,2013-07-27,84,62,62.06,82.90301,72.49408,82.3,66.5,07,2013,27,07-27
BOS,2013-07-28,75,66.2,66.2,73.94,69.81118,82.2,66.5,07,2013,28,07-28
BOS,2013-07-29,81,66,66,81.325,72.54164,82.2,66.5,07,2013,29,07-29
BOS,2013-07-30,84,66,66,82.04,74.08971,82.1,66.5,07,2013,30,07-30
BOS,2013-07-31,79,68,68,78.8,72.844185,82,66.4,07,2013,31,07-31
BOS,2013-08-01,82,66,66.02,81.4524,73.09317,82,66.4,08,2013,01,08-01
BOS,2013-08-02,85,66,66.02,84.02,73.93279,81.9,66.4,08,2013,02,08-02
BOS,2013-08-03,80,68,68,80.7273,73.595116,81.8,66.3,08,2013,03,08-03
BOS,2013-08-04,82,65,64.94,80.9895,71.67981,81.8,66.3,08,2013,04,08-04
BOS,2013-08-05,78,61,60.98,75.641,68.487816,81.7,66.2,08,2013,05,08-05
BOS,2013-08-06,74,59,59,73.04,67.487236,81.6,66.2,08,2013,06,08-06
BOS,2013-08-07,79,61,62.06,78.98,69.17837,81.5,66.1,08,2013,07,08-07
BOS,2013-08-08,81,65,66.02,82.6496,73.00806,81.4,66,08,2013,08,08-08
BOS,2013-08-09,76,71,72.8807,77.4797,74.62127,81.4,66,08,2013,09,08-09
BOS,2013-08-10,85,67,69.98,83.582,76.858086,81.3,65.9,08,2013,10,08-10
BOS,2013-08-11,81,63,62.96,80.06,72.06462,81.2,65.8,08,2013,11,08-11
BOS,2013-08-12,84,65,64.94,82.04,74.15061,81.1,65.7,08,2013,12,08-12
BOS,2013-08-13,73,66,66.02,73.04,69.26075,81,65.6,08,2013,13,08-13
BOS,2013-08-14,76,63,64.94,75.92,69.436844,80.9,65.5,08,2013,14,08-14
BOS,2013-08-15,78,60,60.08,77,68.92273,80.7,65.4,08,2013,15,08-15
BOS,2013-08-16,80,62,68,80.06,72.84569,80.6,65.3,08,2013,16,08-16
BOS,2013-08-17,74,64,64.04,71.96,68.531715,80.5,65.2,08,2013,17,08-17
BOS,2013-08-18,78,63,64.04,77,70.37314,80.4,65.1,08,2013,18,08-18
BOS,2013-08-19,84,64,64.04,82.94,74.49531,80.2,65,08,2013,19,08-19
BOS,2013-08-20,87,69,69.98,85.6011,77.0086,80.1,64.9,08,2013,20,08-20
BOS,2013-08-21,89,67,68,88.4314,79.2876,79.9,64.7,08,2013,21,08-21
BOS,2013-08-22,89,70,71.06,88.8255,78.15141,79.8,64.6,08,2013,22,08-22
BOS,2013-08-23,78,66,66.92,78.08,72.09858,79.6,64.4,08,2013,23,08-23
BOS,2013-08-24,72,60,60.08,69.98,65.84237,79.4,64.3,08,2013,24,08-24
BOS,2013-08-25,83,61,60.98,80.96,70.13211,79.3,64.1,08,2013,25,08-25
BOS,2013-08-26,84,67,68,84.3304,74.45233,79.1,63.9,08,2013,26,08-26
BOS,2013-08-27,76,65,66.92,75.02,70.98108,78.9,63.7,08,2013,27,08-27
BOS,2013-08-28,73,61,60.8,71.96,65.50523,78.7,63.5,08,2013,28,08-28
BOS,2013-08-29,67,62,62.06,66.92,64.15322,78.5,63.3,08,2013,29,08-29
BOS,2013-08-30,84,63,62.6,84.9911,72.66157,78.2,63.1,08,2013,30,08-30
BOS,2013-08-31,82,69,69.08,84.88,76.03429,78,62.9,08,2013,31,08-31
BOS,2013-09-01,79,70,69.8,78.5674,74.041275,77.8,62.7,09,2013,01,09-01
BOS,2013-09-02,81,69,69.08,85.3244,74.59678,77.5,62.4,09,2013,02,09-02
BOS,2013-09-03,81,67,68,82.1375,75.20088,77.2,62.2,09,2013,03,09-03
BOS,2013-09-04,82,63,62.96,82.04,72.47816,77,61.9,09,2013,04,09-04
BOS,2013-09-05,70,57,57.92,69.8,64.88816,76.7,61.7,09,2013,05,09-05
BOS,2013-09-06,71,52,53.06,69.98,61.026695,76.4,61.4,09,2013,06,09-06
BOS,2013-09-07,81,54,55.04,80.06,67.41101,76.1,61.1,09,2013,07,09-07
BOS,2013-09-08,78,56,57.92,77,67.47174,75.8,60.8,09,2013,08,09-08
BOS,2013-09-09,71,52,51.98,69.98,61.0764,75.5,60.5,09,2013,09,09-09
BOS,2013-09-10,77,59,59,75.92,68.05398,75.2,60.2,09,2013,10,09-10
BOS,2013-09-11,97,68,68,102.049,85.377235,74.8,59.9,09,2013,11,09-11
BOS,2013-09-12,88,67,68,91.5039,77.829254,74.5,59.6,09,2013,12,09-12
BOS,2013-09-13,76,61,60.98,75.02,68.132805,74.2,59.2,09,2013,13,09-13
BOS,2013-09-14,68,57,59,66.92,62.757404,73.8,58.9,09,2013,14,09-14
BOS,2013-09-15,73,54,53.96,71.8976,63.046013,73.5,58.6,09,2013,15,09-15
BOS,2013-09-16,70,50,51.08,68,60.76159,73.1,58.2,09,2013,16,09-16
BOS,2013-09-17,60,44,40.055,59,52.13485,72.7,57.9,09,2013,17,09-17
BOS,2013-09-18,75,51,51.08,73.5019,62.5899,72.4,57.5,09,2013,18,09-18
BOS,2013-09-19,71,54,53.96,69.98,62.893723,72,57.1,09,2013,19,09-19
BOS,2013-09-20,71,55,57.02,69.98,63.225105,71.6,56.8,09,2013,20,09-20
BOS,2013-09-21,77,57,57.2,75.02,67.01477,71.2,56.4,09,2013,21,09-21
BOS,2013-09-22,73,55,55.94,71.06,66.18426,70.9,56,09,2013,22,09-22
BOS,2013-09-23,65,50,44.9108,64.94,54.834896,70.5,55.7,09,2013,23,09-23
BOS,2013-09-24,68,47,42.0907,68,54.451668,70.1,55.3,09,2013,24,09-24
BOS,2013-09-25,63,52,53.06,62.06,57.54795,69.7,54.9,09,2013,25,09-25
BOS,2013-09-26,63,55,55.04,62.96,58.710796,69.3,54.6,09,2013,26,09-26
BOS,2013-09-27,66,57,57.02,64.94,60.465607,69,54.2,09,2013,27,09-27
BOS,2013-09-28,69,55,55.04,66.92,59.92686,68.6,53.8,09,2013,28,09-28
BOS,2013-09-29,62,51,51.08,62.06,56.669415,68.2,53.4,09,2013,29,09-29
BOS,2013-09-30,65,51,51.08,64.04,57.06657,67.8,53.1,09,2013,30,09-30
BOS,2013-10-01,75,52,51.98,75.02,63.441254,67.4,52.7,10,2013,01,10-01
BOS,2013-10-02,82,62,62.06,81.0219,71.57753,67.1,52.3,10,2013,02,10-02
BOS,2013-10-03,79,61,62.06,76.9357,68.70037,66.7,52,10,2013,03,10-03
BOS,2013-10-04,67,59,60.08,66.02,62.489666,66.3,51.6,10,2013,04,10-04
BOS,2013-10-05,68,59,60.08,66.92,62.418495,66,51.2,10,2013,05,10-05
BOS,2013-10-06,62,56,55.4,60.98,58.162132,65.6,50.9,10,2013,06,10-06
BOS,2013-10-07,78,60,60.08,77,68.23,65.2,50.5,10,2013,07,10-07
BOS,2013-10-08,68,52,53.06,66.92,60.37297,64.9,50.1,10,2013,08,10-08
BOS,2013-10-09,61,49,45.5402,60.08,54.402016,64.5,49.8,10,2013,09,10-09
BOS,2013-10-10,61,48,45.9082,60.98,54.516926,64.1,49.4,10,2013,10,10-10
BOS,2013-10-11,66,52,53.06,64.94,58.417572,63.8,49.1,10,2013,11,10-11
BOS,2013-10-12,61,53,53.96,60.8,56.689373,63.4,48.8,10,2013,12,10-12
BOS,2013-10-13,61,49,45.4032,60.08,53.75428,63.1,48.4,10,2013,13,10-13
BOS,2013-10-14,61,44,41.5033,60.08,52.812454,62.7,48.1,10,2013,14,10-14
BOS,2013-10-15,64,52,51.98,62.96,57.465103,62.4,47.7,10,2013,15,10-15
BOS,2013-10-16,62,51,51.08,60.98,56.784393,62,47.4,10,2013,16,10-16
BOS,2013-10-17,73,54,53.96,71.96,62.504353,61.7,47.1,10,2013,17,10-17
BOS,2013-10-18,70,56,57.02,69.08,63.53477,61.4,46.7,10,2013,18,10-18
BOS,2013-10-19,67,50,48.4397,66.02,58.151955,61,46.4,10,2013,19,10-19
BOS,2013-10-20,64,49,51.08,62.96,56.81477,60.7,46.1,10,2013,20,10-20
BOS,2013-10-21,68,45,44.8664,68,55.65728,60.3,45.8,10,2013,21,10-21
BOS,2013-10-22,71,48,45.8957,69.98,57.22497,60,45.5,10,2013,22,10-22
BOS,2013-10-23,53,46,43.245,53.06,48.977238,59.7,45.1,10,2013,23,10-23
BOS,2013-10-24,56,43,37.3508,53.6,44.288033,59.3,44.8,10,2013,24,10-24
BOS,2013-10-25,52,39,33.3359,44.9108,40.039467,59,44.5,10,2013,25,10-25
BOS,2013-10-26,57,37,32.6843,57.02,43.804245,58.6,44.2,10,2013,26,10-26
BOS,2013-10-27,57,44,38.0914,55.94,47.01623,58.3,43.9,10,2013,27,10-27
BOS,2013-10-28,60,39,33.8692,60.08,45.074745,58,43.6,10,2013,28,10-28
BOS,2013-10-29,57,35,28.9912,46.1276,36.921417,57.6,43.3,10,2013,29,10-29
BOS,2013-10-30,53,39,35.8012,53.06,42.83119,57.3,42.9,10,2013,30,10-30
BOS,2013-10-31,63,40,37.9299,62.96,52.821846,56.9,42.6,10,2013,31,10-31
BOS,2013-11-01,72,60,60.08,71.96,65.2326,56.6,42.3,11,2013,01,11-01
BOS,2013-11-02,66,50,51.08,64.04,57.578995,56.3,42,11,2013,02,11-02
BOS,2013-11-03,53.6,34,25.9758,53.6,36.737,55.9,41.7,11,2013,03,11-03
BOS,2013-11-04,42,31,21.1016,37.94,30.22522,55.6,41.4,11,2013,04,11-04
BOS,2013-11-05,48,32,24.1131,43.8154,36.160114,55.2,41.1,11,2013,05,11-05
BOS,2013-11-06,61,42,39.4353,60.08,51.07211,54.9,40.8,11,2013,06,11-06
BOS,2013-11-07,68,43,38.4963,68,54.34126,54.5,40.5,11,2013,07,11-07
BOS,2013-11-08,50,38,28.8189,41.8119,35.230495,54.2,40.2,11,2013,08,11-08
BOS,2013-11-09,47,35,26.6417,40.5743,34.66807,53.8,39.9,11,2013,09,11-09
BOS,2013-11-10,58,42,37.6386,55.94,44.43505,53.5,39.6,11,2013,10,11-10
BOS,2013-11-11,53,41,33.0985,53.06,41.319817,53.1,39.3,11,2013,11,11-11
BOS,2013-11-12,50,29,19.1308,45.8957,28.543333,52.8,38.9,11,2013,12,11-12
BOS,2013-11-13,38,26,14.8874,29.2883,21.734816,52.4,38.6,11,2013,13,11-13
BOS,2013-11-14,52,30,20.1848,51.08,34.968563,52.1,38.3,11,2013,14,11-14
BOS,2013-11-15,62,38,32.0195,60.98,45.56244,51.7,38,11,2013,15,11-15
BOS,2013-11-16,59,40,38.1628,57.92,45.607735,51.4,37.7,11,2013,16,11-16
BOS,2013-11-17,55,38,37.7426,55.04,47.75519,51,37.4,11,2013,17,11-17
BOS,2013-11-18,67,50,46.286,66.02,59.042427,50.7,37.1,11,2013,18,11-18
BOS,2013-11-19,50,32,22.18,44.5527,32.574276,50.4,36.8,11,2013,19,11-19
BOS,2013-11-20,43,29,21.0492,37.0658,28.37553,50,36.5,11,2013,20,11-20
BOS,2013-11-21,48,29,23.1457,43.847,34.989254,49.7,36.2,11,2013,21,11-21
BOS,2013-11-22,48,42,37.6386,45.7677,42.217518,49.3,35.9,11,2013,22,11-22
BOS,2013-11-23,50,31,18.327,46.286,33.91291,49,35.6,11,2013,23,11-23
BOS,2013-11-24,31,21,5.6908,17.1422,10.503957,48.7,35.3,11,2013,24,11-24
BOS,2013-11-25,34,18,4.27594,25.4435,15.841575,48.3,35,11,2013,25,11-25
BOS,2013-11-26,44,32,22.999,40.2118,32.498356,48,34.7,11,2013,26,11-26
BOS,2013-11-27,62,39,30.211,62.6,48.72216,47.7,34.4,11,2013,27,11-27
BOS,2013-11-28,39,27,15.5871,29.2718,21.490822,47.4,34.1,11,2013,28,11-28
BOS,2013-11-29,35,23,13.595,26.831,19.458235,47,33.9,11,2013,29,11-29
BOS,2013-11-30,35,20,8.51802,33.08,20.44522,46.7,33.6,11,2013,30,11-30
BOS,2013-12-01,47,34,26.8053,46.4,35.61726,46.4,33.3,12,2013,01,12-01
BOS,2013-12-02,41,37,30.8998,39.92,35.122334,46.1,33,12,2013,02,12-02
BOS,2013-12-03,49,36,28.9912,44.7388,35.72097,45.8,32.7,12,2013,03,12-03
BOS,2013-12-04,45,35,28.4378,41.2407,34.20731,45.5,32.4,12,2013,04,12-04
BOS,2013-12-05,57,36,33.3056,55.94,44.24534,45.2,32.1,12,2013,05,12-05
BOS,2013-12-06,57,35,27.8825,57.02,46.47185,44.9,31.9,12,2013,06,12-06
BOS,2013-12-07,42,31,24.2296,34.2541,28.530115,44.6,31.6,12,2013,07,12-07
BOS,2013-12-08,32,27,18.5994,30.02,23.455994,44.3,31.3,12,2013,08,12-08
BOS,2013-12-09,48,26,18.1969,40.2421,28.53229,44,31,12,2013,09,12-09
BOS,2013-12-10,38,27,16.0579,30.9935,25.079485,43.7,30.7,12,2013,10,12-10
BOS,2013-12-11,32,24,10.9535,20.6271,16.37952,43.4,30.5,12,2013,11,12-11
BOS,2013-12-12,27,18,6.71614,16.2222,12.080829,43.1,30.2,12,2013,12,12-12
BOS,2013-12-13,30,16,2.22149,18.5994,11.407965,42.9,29.9,12,2013,13,12-13
BOS,2013-12-14,31,11,-4.1477,16.6021,6.146459,42.6,29.7,12,2013,14,12-14
BOS,2013-12-15,38,23,7.90125,28.4805,18.332058,42.3,29.4,12,2013,15,12-15
BOS,2013-12-16,30,20,8.02708,21.0492,14.415524,42.1,29.1,12,2013,16,12-16
BOS,2013-12-17,28,9,-3.30491,17.917,6.293771,41.8,28.9,12,2013,17,12-17
BOS,2013-12-18,36,19,7.39893,25.4886,16.622623,41.5,28.6,12,2013,18,12-18
BOS,2013-12-19,43,27,15.6461,37.6704,27.425447,41.3,28.3,12,2013,19,12-19
BOS,2013-12-20,51,32,27.915,45.4032,36.34272,41,28.1,12,2013,20,12-20
BOS,2013-12-21,54,41,35.0143,53.06,45.106552,40.8,27.8,12,2013,21,12-21
BOS,2013-12-22,54,35,28.1605,53.96,37.521923,40.5,27.6,12,2013,22,12-22
BOS,2013-12-23,40,33,25.4435,35.96,30.60033,40.3,27.3,12,2013,23,12-23
BOS,2013-12-24,40,28,16.0579,33.985,25.381561,40.1,27.1,12,2013,24,12-24
BOS,2013-12-25,28,15,-0.462311,23,10.912999,39.8,26.8,12,2013,25,12-25
BOS,2013-12-26,36,21,13.5691,35.96,23.716824,39.6,26.6,12,2013,26,12-26
BOS,2013-12-27,35,28,16.9617,26.5522,21.892624,39.4,26.3,12,2013,27,12-27
BOS,2013-12-28,48,27,19.1308,43.0573,29.567287,39.2,26.1,12,2013,28,12-28
BOS,2013-12-29,44.1,33,27.1495,41,34.14594,38.9,25.9,12,2013,29,12-29
BOS,2013-12-30,44,19,6.08849,33.4974,25.620867,38.7,25.6,12,2013,30,12-30
BOS,2013-12-31,26,14,0.467064,18.0583,10.2292185,38.5,25.4,12,2013,31,12-31
BOS,2014-01-01,29,19,8.51802,19.9521,14.178238,38.3,25.2,01,2014,01,01-01
BOS,2014-01-02,26.6,2,-19.8217,12.3064,0.7389908,38.2,25,01,2014,02,01-02
BOS,2014-01-03,14,2,-21.9591,-0.280692,-12.223952,38,24.8,01,2014,03,01-03
BOS,2014-01-04,27,2,-12.9155,14.9599,3.5877676,37.8,24.5,01,2014,04,01-04
BOS,2014-01-05,38,24,12.676,35.96,24.565273,37.6,24.3,01,2014,05,01-05
BOS,2014-01-06,56,29,16.4298,55.94,38.165733,37.5,24.2,01,2014,06,01-06
BOS,2014-01-07,29,9,-9.60323,16.0579,-2.3187582,37.3,24,01,2014,07,01-07
BOS,2014-01-08,22,7,-10.5807,10.3277,1.4657022,37.2,23.8,01,2014,08,01-08
BOS,2014-01-09,30,19,6.65253,28.94,14.23323,37,23.6,01,2014,09,01-09
BOS,2014-01-10,37,18,9.92172,35.6,23.051739,36.9,23.5,01,2014,10,01-10
BOS,2014-01-11,59,34,30.0294,57.92,46.981514,36.8,23.3,01,2014,11,01-11
BOS,2014-01-12,54,37,29.5617,53.96,37.187904,36.7,23.2,01,2014,12,01-12
BOS,2014-01-13,51,31,24.2296,45.8957,35.709534,36.6,23,01,2014,13,01-13
BOS,2014-01-14,50,44,38.0914,48.2,43.06105,36.5,22.9,01,2014,14,01-14
BOS,2014-01-15,48,35,28.4378,42.5166,37.184128,36.4,22.8,01,2014,15,01-15
BOS,2014-01-16,39,33,29.5221,37.94,34.140564,36.4,22.7,01,2014,16,01-16
BOS,2014-01-17,46,33,27.915,38.8443,33.432728,36.3,22.6,01,2014,17,01-17
BOS,2014-01-18,38,32,24.3224,35.06,29.47695,36.3,22.5,01,2014,18,01-18
BOS,2014-01-19,35,30,17.7045,29.5221,22.256748,36.3,22.4,01,2014,19,01-19
BOS,2014-01-20,41,26,13.8491,33.8399,25.685242,36.2,22.4,01,2014,20,01-20
BOS,2014-01-21,26,11,-6.09968,12.4923,1.8085904,36.2,22.3,01,2014,21,01-21
BOS,2014-01-22,18,7,-13.4241,4.23321,-5.072048,36.2,22.3,01,2014,22,01-22
BOS,2014-01-23,22,6,-10.2894,10.5877,-1.3503149,36.2,22.3,01,2014,23,01-23
BOS,2014-01-24,19,7,-10.1084,4.93692,-1.9821595,36.3,22.3,01,2014,24,01-24
BOS,2014-01-25,38,15,-1.15526,28.0253,15.8409395,36.3,22.3,01,2014,25,01-25
BOS,2014-01-26,26,16,-2.13875,14.4242,6.1462336,36.3,22.3,01,2014,26,01-26
BOS,2014-01-27,47,21,7.50166,37.8676,23.094511,36.4,22.3,01,2014,27,01-27
BOS,2014-01-28,21,13,-4.45074,17.96,4.1842103,36.5,22.3,01,2014,28,01-28
BOS,2014-01-29,27,15,4.1549,17.96,10.141562,36.5,22.4,01,2014,29,01-29
BOS,2014-01-30,30,16,4.23321,22.9269,12.090473,36.6,22.4,01,2014,30,01-30
BOS,2014-01-31,43,22,10.98,36.5299,26.846058,36.7,22.5,01,2014,31,01-31
BOS,2014-02-01,42,32,26.831,41,31.084436,36.8,22.6,02,2014,01,02-01
BOS,2014-02-02,55,31,26.0955,55.04,38.585434,36.9,22.6,02,2014,02,02-02
BOS,2014-02-03,41,27,19.2351,35.8012,25.22688,37.1,22.7,02,2014,03,02-03
BOS,2014-02-04,35,23,13.6658,33.98,23.058088,37.2,22.8,02,2014,04,02-04
BOS,2014-02-05,33,24,13.5057,26.4251,20.498693,37.3,23,02,2014,05,02-05
BOS,2014-02-06,28,19,6.08849,26.96,14.096674,37.5,23.1,02,2014,06,02-06
BOS,2014-02-07,30,19,7.50166,21.0518,14.795499,37.6,23.2,02,2014,07,02-07
BOS,2014-02-08,29,18,4.69918,21.6924,14.746306,37.8,23.4,02,2014,08,02-08
BOS,2014-02-09,30,21,9.4248,26.96,17.438416,37.9,23.5,02,2014,09,02-09
BOS,2014-02-10,30,20,9.17254,18.5994,13.224417,38.1,23.7,02,2014,10,02-10
BOS,2014-02-11,25,14,-2.55537,18.0583,8.413185,38.3,23.8,02,2014,11,02-11
BOS,2014-02-12,23,8,-7.32205,18.3999,7.8835793,38.4,24,02,2014,12,02-12
BOS,2014-02-13,36,21,16.3422,24.9615,21.313297,38.6,24.2,02,2014,13,02-13
BOS,2014-02-14,37,29,15.8945,26.9731,22.934345,38.8,24.4,02,2014,14,02-14
BOS,2014-02-15,35,27,17.1422,33.98,23.52367,39,24.5,02,2014,15,02-15
BOS,2014-02-16,33,23,8.6876,21.1016,14.956466,39.2,24.7,02,2014,16,02-16
BOS,2014-02-17,29,14,-2.03957,16.4298,8.463037,39.4,24.9,02,2014,17,02-17
BOS,2014-02-18,35,14,7.36978,29.9232,16.549055,39.6,25.1,02,2014,18,02-18
BOS,2014-02-19,36,21,14.691,29.7323,23.18434,39.8,25.3,02,2014,19,02-19
BOS,2014-02-20,48,33,25.451,45.4208,33.908554,39.9,25.5,02,2014,20,02-20
BOS,2014-02-21,44,34,24.7914,40.0319,31.070578,40.1,25.7,02,2014,21,02-21
BOS,2014-02-22,50,34,25.9758,42.715,34.61224,40.3,25.9,02,2014,22,02-22
BOS,2014-02-23,52,34,30.9935,51.08,39.86893,40.5,26.1,02,2014,23,02-23
BOS,2014-02-24,45,24,10.5077,37.1667,23.03191,40.7,26.4,02,2014,24,02-24
BOS,2014-02-25,29,22,7.71213,17.6482,12.89266,40.9,26.6,02,2014,25,02-25
BOS,2014-02-26,32,16,3.59402,21.0518,11.401892,41.1,26.8,02,2014,26,02-26
BOS,2014-02-27,30,12,-2.51334,18.1969,9.598927,41.3,27,02,2014,27,02-27
BOS,2014-02-28,25,10,-7.68912,16.9894,5.5936437,41.5,27.2,02,2014,28,02-28
BOS,2014-03-01,36,16,7.36978,27.4708,20.012058,41.8,27.4,03,2014,01,03-01
BOS,2014-03-02,40,30,22.3656,33.4497,28.070942,42,27.7,03,2014,02,03-02
BOS,2014-03-03,30,16,4.45695,19.1308,9.843069,42.2,27.9,03,2014,03,03-03
BOS,2014-03-04,31,12,-0.210893,22.7612,13.372063,42.4,28.1,03,2014,04,03-04
BOS,2014-03-05,29,20,6.65253,21.6924,14.665972,42.6,28.3,03,2014,05,03-05
BOS,2014-03-06,25,11,-2.78287,21.02,10.576106,42.8,28.5,03,2014,06,03-06
BOS,2014-03-07,34,16,11.0039,28.6813,23.201319,43,28.8,03,2014,07,03-07
BOS,2014-03-08,55,27,23.1457,55.04,35.318623,43.3,29,03,2014,08,03-08
BOS,2014-03-09,43,30,21.6138,35.2048,27.61547,43.5,29.2,03,2014,09,03-09
BOS,2014-03-10,44,28,19.0375,41.2407,29.119349,43.7,29.5,03,2014,10,03-10
BOS,2014-03-11,60,34,28.4378,59,43.30857,44,29.7,03,2014,11,03-11
BOS,2014-03-12,46,37,31.3378,42.8,38.757347,44.2,29.9,03,2014,12,03-12
BOS,2014-03-13,37.04,17.96,-0.41788,28.0253,8.960345,44.5,30.2,03,2014,13,03-13
BOS,2014-03-14,39,16,2.22149,29.9729,16.694403,44.7,30.4,03,2014,14,03-14
BOS,2014-03-15,57.02,37.94,28.4805,55.04,39.381355,45,30.7,03,2014,15,03-15
BOS,2014-03-16,37.94,24.98,13.595,27.0284,20.344843,45.2,30.9,03,2014,16,03-16
BOS,2014-03-17,27,16,1.04479,26.96,14.033159,45.5,31.2,03,2014,17,03-17
BOS,2014-03-18,33,20,8.51802,25.5303,18.809715,45.8,31.5,03,2014,18,03-18
BOS,2014-03-19,41,27,18.6357,32.0817,27.303188,46.1,31.7,03,2014,19,03-19
BOS,2014-03-20,52,37,28.8356,51.08,37.48491,46.4,32,03,2014,20,03-20
BOS,2014-03-21,45,34,26.3334,34.7297,29.779478,46.7,32.3,03,2014,21,03-21
BOS,2014-03-22,57,28,20.761,57.02,35.433144,47,32.6,03,2014,22,03-22
BOS,2014-03-23,44,22,11.6791,37.3508,28.081429,47.3,32.8,03,2014,23,03-23
BOS,2014-03-24,33,17,2.11843,22.7958,13.456655,47.6,33.1,03,2014,24,03-24
BOS,2014-03-25,39,21,13.0267,30.211,21.92271,48,33.4,03,2014,25,03-25
BOS,2014-03-26,35,24,9.17823,22.5544,17.128506,48.3,33.7,03,2014,26,03-26
BOS,2014-03-27,46,21,6.47956,40.2091,22.324377,48.7,34,03,2014,27,03-27
BOS,2014-03-28,60,35,25.8962,60.08,43.73301,49,34.4,03,2014,28,03-28
BOS,2014-03-29,52,39,30.211,51.98,39.34644,49.4,34.7,03,2014,29,03-29
BOS,2014-03-30,43,36,23.6545,36.9429,30.703716,49.8,35,03,2014,30,03-30
BOS,2014-03-31,42,34,21.8174,35.7494,28.65397,50.2,35.3,03,2014,31,03-31
BOS,2014-04-01,47,34,27.3187,40.2091,34.86313,50.5,35.7,04,2014,01,04-01
BOS,2014-04-02,46,37,34.7323,42.98,38.187187,50.9,36,04,2014,02,04-02
BOS,2014-04-03,54,34,32.6843,51.98,37.77041,51.3,36.3,04,2014,03,04-03
BOS,2014-04-04,44,37,30.765,39.92,33.6431,51.7,36.7,04,2014,04,04-04
BOS,2014-04-05,54,38,29.2905,51.98,37.22861,52.1,37,04,2014,05,04-05
BOS,2014-04-06,59,35,28.4378,57.92,43.033478,52.6,37.4,04,2014,06,04-06
BOS,2014-04-07,59,38,35.4045,57.02,44.747128,53,37.8,04,2014,07,04-07
BOS,2014-04-08,65,43,35.7472,64.94,51.001987,53.4,38.1,04,2014,08,04-08
BOS,2014-04-09,59,41,35.2048,57.92,45.574757,53.8,38.5,04,2014,09,04-09
BOS,2014-04-10,60,34,32.0445,59,44.84413,54.2,38.8,04,2014,10,04-10
BOS,2014-04-11,69,48,41.5482,68,57.445866,54.6,39.2,04,2014,11,04-11
BOS,2014-04-12,69,49,44.5527,69.08,57.524757,55.1,39.6,04,2014,12,04-12
BOS,2014-04-13,63,45,40.5743,60.08,50.26784,55.5,39.9,04,2014,13,04-13
BOS,2014-04-14,75,57,57.02,75.02,64.6041,55.9,40.3,04,2014,14,04-14
BOS,2014-04-15,68,41,38.4683,68,59.83541,56.3,40.7,04,2014,15,04-15
BOS,2014-04-16,45,31,19.7702,38.0381,29.174183,56.7,41,04,2014,16,04-16
BOS,2014-04-17,40,32,20.7799,32.2427,26.74084,57.1,41.4,04,2014,17,04-17
BOS,2014-04-18,42,31,23.4626,35.7494,31.410278,57.5,41.8,04,2014,18,04-18
BOS,2014-04-19,63,37,32.2427,62.06,47.79396,57.9,42.1,04,2014,19,04-19
BOS,2014-04-20,48,39,34.7323,42.5166,38.818237,58.3,42.5,04,2014,20,04-20
BOS,2014-04-21,69,36,31.6003,68,49.792007,58.7,42.8,04,2014,21,04-21
BOS,2014-04-22,73,47,42.0907,69.98,56.738445,59.1,43.2,04,2014,22,04-22
BOS,2014-04-23,57,46,38.779,57.02,50.104874,59.5,43.5,04,2014,23,04-23
BOS,2014-04-24,59,42,33.8476,57.92,45.877167,59.8,43.8,04,2014,24,04-24
BOS,2014-04-25,57,43,38.0914,57.2,48.136063,60.2,44.2,04,2014,25,04-25
BOS,2014-04-26,47,42,36.7371,44.7388,39.948017,60.6,44.5,04,2014,26,04-26
BOS,2014-04-27,50,41,37.0838,47.0023,41.256424,60.9,44.8,04,2014,27,04-27
BOS,2014-04-28,54,42,35.6085,53.06,42.431564,61.2,45.2,04,2014,28,04-28
BOS,2014-04-29,44,42,33.0178,36.7075,34.760048,61.6,45.5,04,2014,29,04-29
BOS,2014-04-30,45,41,34.1553,38.1718,35.522213,61.9,45.8,04,2014,30,04-30
BOS,2014-05-01,60,44,38.0914,60.08,48.96825,62.2,46.1,05,2014,01,05-01
BOS,2014-05-02,69,50,49.2658,66.92,59.72549,62.5,46.4,05,2014,02,05-02
BOS,2014-05-03,67,50,51.08,64.94,57.83339,62.8,46.7,05,2014,03,05-03
BOS,2014-05-04,62,50,43.8796,60.98,54.828335,63.1,47,05,2014,04,05-04
BOS,2014-05-05,66,50,44.3641,64.04,56.185986,63.4,47.3,05,2014,05,05-05
BOS,2014-05-06,64,47,42.5166,62.96,53.786457,63.7,47.5,05,2014,06,05-06
